card_name,set_name,rarity,subject_name,market_price,predicted_price,predicted_log_price,log_price,card_scarcity,subject_demand,card_chase_appeal,pull_probability,alternative_printings_of_subject,set_age_days
Snorlax ex,Prismatic Evolutions,Double Rare,Snorlax,1.66,2.48,0.9064,0.5068176023684519,0.5126529326323852,74.1993,0.24811684225301753,0.009433962264150943,1,544
Jynx ex,Scarlet and Violet 151,Double Rare,Jynx,1.65,0.81,-0.20974,0.5007752879124892,0.4771212547196624,51.5512,0.014802209806422821,0.011111111111111112,2,1027
Magnezone ex,Scarlet and Violet Base Set,Ultra Rare,Magnezone,1.64,3.26,1.18268,0.494696241836107,0.7449792397124173,52.1712,0.03234997850527199,0.003236245954692557,2,1202
Iron Crown ex,Temporal Forces,Ultra Rare,Iron Crown,1.63,2.32,0.84007,0.4885800148186709,0.7156818820794937,29.4451,0.0,0.003703703703703704,4,845
Squawkabilly ex,Paldea Evolved,Ultra Rare,Squawkabilly Green Plumage,1.62,2.5,0.91446,0.4824261492442928,0.7960883786979334,31.1137,0.0,0.0025575447570332483,3,1132
Venusaur ex,Scarlet and Violet 151,Double Rare,Venusaur,1.62,0.92,-0.08594,0.4824261492442928,0.4771212547196624,54.5988,0.043883704524095644,0.011111111111111112,3,1027
Dudunsparce ex,Journey Together,Ultra Rare,Dudunsparce Two Segment,1.61,2.24,0.80493,0.4762341789963717,0.6126546408629314,42.5193,0.0,0.005952380952380952,2,474
Wugtrio ex,Temporal Forces,Ultra Rare,Wugtrio,1.61,2.45,0.89675,0.4762341789963717,0.7156818820794937,30.8287,0.0,0.003703703703703704,2,845
Meloetta ex,Black Bolt,Ultra Rare,Meloetta Aria,1.59,2.45,0.89787,0.4637340162321402,0.718875281410194,54.0101,0.057655235319660394,0.0036496350364963502,3,362
Sinistcha ex,Twilight Masquerade,Ultra Rare,Sinistcha,1.58,2.57,0.94518,0.4574248470388755,0.7512135599922163,40.7875,0.0,0.0031446540880503146,3,782
Wo-Chien ex,Paldea Evolved,Ultra Rare,Wo Chien,1.56,2.5,0.91446,0.44468582126144574,0.7960883786979334,36.2966,0.0,0.0025575447570332483,3,1132
Salazzle ex,Perfect Order,Ultra Rare,Salazzle,1.55,1.7,0.52909,0.4382549309311553,0.6621412276488463,46.9502,0.0,0.004739336492890996,2,110
Raging Bolt ex,Temporal Forces,Double Rare,Raging Bolt,1.55,0.67,-0.3998,0.4382549309311553,0.4746950033224564,34.5195,0.0,0.011235955056179775,4,845
Keldeo ex,White Flare,Ultra Rare,Keldeo Ordinary,1.55,2.0,0.69368,0.4382549309311553,0.718875281410194,47.8746,0.0,0.0036496350364963502,3,362
Arven's Mabosstiff ex,Destined Rivals,Ultra Rare,Mabosstiff,1.54,2.49,0.9134,0.43178241642553783,0.768279221285765,36.7541,0.0,0.0029069767441860465,3,411
Nymble,Phantasmal Flames,Illustration Rare,Nymble,1.53,7.07,1.95654,0.4252677354043441,0.5359410036530627,35.6434,0.0,0.00847457627118644,1,243
Gourgeist ex,Chaos Rising,ultra rare,Gourgeist Average,1.51,1.45,0.37316,0.412109650826833,0.6682298669242648,39.7777,0.0,0.004608294930875576,2,54
Wigglytuff ex,Scarlet and Violet 151,Double Rare,Wigglytuff,1.5,0.75,-0.28318,0.4054651081081644,0.4771212547196624,47.0663,0.0,0.011111111111111112,2,1027
Arcanine ex,Scarlet and Violet Base Set,Double Rare,Arcanine,1.47,2.03,0.70604,0.3852624007906449,0.46975962630930923,70.5984,0.19352593373139348,0.011494252873563218,2,1202
Oricorio ex,Phantasmal Flames,Ultra Rare,Oricorio Baile,1.46,2.18,0.77935,0.37843643572024505,0.6621412276488463,44.8017,0.0,0.004739336492890996,2,243
Mega Meganium ex,Ascended Heroes,Double Rare,Meganium,1.46,0.58,-0.53963,0.37843643572024505,0.6405166836238638,52.5986,0.03328893308129942,0.005235602094240838,2,166
Kyurem ex,Black Bolt,Ultra Rare,Kyurem,1.45,1.92,0.65186,0.371563556432483,0.718875281410194,47.964,0.0,0.0036496350364963502,3,362
Espathra ex,Paldean Fates,Shiny Ultra Rare,Espathra,1.45,5.26,1.66015,0.371563556432483,0.5951658490851457,36.2966,0.0,0.0064516129032258064,2,901
Lillie's Clefairy ex,Ascended Heroes,Double Rare,Clefairy,1.44,0.77,-0.26606,0.36464311358790924,0.6405166836238638,57.4096,0.0949194483795876,0.005235602094240838,2,166
Kangaskhan ex,Scarlet and Violet 151,Double Rare,Kangaskhan,1.44,0.75,-0.28318,0.36464311358790924,0.4771212547196624,45.7817,0.0,0.011111111111111112,2,1027
Ting-Lu ex,Paldea Evolved,Ultra Rare,Ting Lu,1.43,2.43,0.88716,0.3576744442718159,0.7960883786979334,29.5884,0.0,0.0025575447570332483,4,1132
Oinkologne ex,Scarlet and Violet Base Set,Ultra Rare,Oinkologne Male,1.43,2.85,1.04882,0.3576744442718159,0.7449792397124173,35.8111,0.0,0.003236245954692557,2,1202
Serperior ex,Black Bolt,Ultra Rare,Serperior,1.43,3.42,1.2284,0.3576744442718159,0.718875281410194,59.3977,0.1351154846421716,0.0036496350364963502,3,362
Iron Boulder ex,Temporal Forces,Ultra Rare,Iron Boulder,1.43,2.32,0.84007,0.3576744442718159,0.7156818820794937,26.4707,0.0,0.003703703703703704,4,845
Rotom ex,Phantasmal Flames,Ultra Rare,Rotom,1.4,3.54,1.2652,0.3364722366212129,0.6621412276488463,58.9416,0.1184120400228985,0.004739336492890996,3,243
Drapion,Perfect Order,Illustration Rare,Drapion,1.4,5.24,1.65706,0.3364722366212129,0.49561303784624744,48.0773,0.0,0.01020408163265306,1,110
Golem ex,Scarlet and Violet 151,Double Rare,Golem,1.4,0.75,-0.28318,0.3364722366212129,0.4771212547196624,49.4989,0.0,0.011111111111111112,2,1027
Garganacl,Mega Evolution,Illustration Rare,Garganacl,1.39,8.12,2.09373,0.3293037471426003,0.6526756847233119,41.5207,0.0,0.0049504950495049506,1,292
Lugia ex,Prismatic Evolutions,Double Rare,Lugia,1.37,1.45,0.37387,0.3148107398400336,0.5126529326323852,63.6314,0.13976354371770192,0.009433962264150943,1,544
Venusaur ex,Stellar Crown,Double Rare,Venusaur,1.36,1.28,0.24411,0.3074846997479607,0.5126529326323852,54.5988,0.04715176613179623,0.009433962264150943,1,670
Hydreigon ex,White Flare,Ultra Rare,Hydreigon,1.36,4.13,1.4176,0.3074846997479607,0.718875281410194,61.883,0.17084789937994674,0.0036496350364963502,3,362
Forretress ex,Paldea Evolved,Ultra Rare,Forretress,1.35,2.56,0.94176,0.30010459245033816,0.7960883786979334,44.6166,0.0,0.0025575447570332483,2,1132
Dachsbun ex,Stellar Crown,Double Rare,Dachsbun,1.35,0.95,-0.05106,0.30010459245033816,0.5126529326323852,48.0464,0.0,0.009433962264150943,3,670
Pidgeot ex,Obsidian Flames,Double Rare,Pidgeot,1.35,1.25,0.22023,0.30010459245033816,0.5937603604182315,49.788,0.0,0.006493506493506494,3,1069
Blaziken ex,Journey Together,Double Rare,Blaziken,1.34,2.0,0.69235,0.29266961396282004,0.4488135456452207,68.246,0.1637810390768539,0.012658227848101266,1,474
Regirock ex,Destined Rivals,Ultra Rare,Regirock,1.31,2.57,0.94405,0.2700271372130602,0.768279221285765,38.9549,0.0,0.0029069767441860465,2,411
Clefable ex,Obsidian Flames,Double Rare,Clefable,1.3,1.38,0.32263,0.26236426446749106,0.5937603604182315,50.5634,0.0066904917411926505,0.006493506493506494,1,1069
Yanmega ex,Destined Rivals,Ultra Rare,Yanmega,1.3,2.49,0.9134,0.26236426446749106,0.768279221285765,45.8387,0.0,0.0029069767441860465,3,411
Electivire ex,Destined Rivals,Ultra Rare,Electivire,1.3,3.29,1.19016,0.26236426446749106,0.768279221285765,53.8844,0.05968607614324851,0.0029069767441860465,2,411
Mega Feraligatr ex,Ascended Heroes,Double Rare,Feraligatr,1.29,0.83,-0.18083,0.25464221837358075,0.6405166836238638,58.9084,0.11411957648789657,0.005235602094240838,2,166
Vespiquen ex,Obsidian Flames,Ultra Rare,Vespiquen,1.29,2.39,0.87196,0.25464221837358075,0.6288392874345923,41.343,0.0,0.0055248618784530384,2,1069
Medicham ex,Stellar Crown,Ultra Rare,Medicham,1.28,2.2,0.78739,0.2468600779315258,0.6060938022019788,42.8782,0.0,0.006134969325153374,2,670
Ceruledge ex,Surging Sparks,Double Rare,Ceruledge,1.28,1.39,0.32665,0.2468600779315258,0.5126529326323852,62.501,0.12817348621674893,0.009433962264150943,2,614
Forretress ex,Paldean Fates,Shiny Ultra Rare,Forretress,1.28,5.26,1.66015,0.2468600779315258,0.5951658490851457,44.6166,0.0,0.0064516129032258064,2,901
Hydrapple ex,Stellar Crown,Double Rare,Hydrapple,1.27,0.95,-0.05106,0.23901690047049992,0.5126529326323852,49.1245,0.0,0.009433962264150943,3,670
Squawkabilly ex,Paldean Fates,Shiny Ultra Rare,Squawkabilly Green Plumage,1.26,5.26,1.66015,0.23111172096338664,0.5951658490851457,31.1137,0.0,0.0064516129032258064,2,901
Tyranitar ex,Obsidian Flames,Double Rare,Tyranitar,1.25,3.03,1.10916,0.22314355131420976,0.5937603604182315,65.5556,0.18472597325043683,0.006493506493506494,2,1069
Dondozo ex,Destined Rivals,Ultra Rare,Dondozo,1.25,2.57,0.94405,0.22314355131420976,0.768279221285765,33.7662,0.0,0.0029069767441860465,2,411
Dedenne ex,Paldea Evolved,Double Rare,Dedenne,1.24,0.94,-0.06311,0.2151113796169455,0.5467108425811176,54.8862,0.05342677038039716,0.008064516129032258,2,1132
Dragapult ex,Prismatic Evolutions,Double Rare,Dragapult,1.23,1.42,0.35166,0.20701416938432612,0.5126529326323852,63.4932,0.13834657101190603,0.009433962264150943,2,544
Orthworm ex,Stellar Crown,Ultra Rare,Orthworm,1.21,2.2,0.78739,0.1906203596086497,0.6060938022019788,39.989,0.0,0.006134969325153374,2,670
Mega Greninja ex,Chaos Rising,double rare,Greninja,1.2,0.97,-0.03228,0.1823215567939546,0.3450980400142568,75.1085,0.17329788275395938,0.02040816326530612,4,54
Maushold ex,Paradox Rift,Double Rare,Maushold Family Of Four,1.2,0.85,-0.16277,0.1823215567939546,0.5536049848239342,52.0945,0.02319051281427456,0.0078125,2,985
N's Zoroark ex,Journey Together,Double Rare,Zoroark,1.19,1.74,0.55532,0.17395330712343798,0.4488135456452207,67.3809,0.1560156671101003,0.012658227848101266,4,474
Mimikyu ex,Journey Together,Double Rare,Mimikyu Disguised,1.18,3.27,1.186,0.16551443847757333,0.4488135456452207,78.4841,0.2556809983102606,0.012658227848101266,1,474
Dragapult ex,Ascended Heroes,Double Rare,Dragapult,1.18,1.11,0.10555,0.16551443847757333,0.6405166836238638,63.4932,0.17285239430947041,0.005235602094240838,1,166
Houndoom ex,Obsidian Flames,Double Rare,Houndoom,1.18,2.62,0.962,0.16551443847757333,0.5937603604182315,62.2207,0.14512334473126165,0.006493506493506494,1,1069
Great Tusk ex,Scarlet and Violet Base Set,Ultra Rare,Great Tusk,1.17,2.77,1.01941,0.1570037488096647,0.7449792397124173,33.2279,0.0,0.003236245954692557,3,1202
Absol ex,Obsidian Flames,Double Rare,Absol,1.16,4.36,1.47142,0.14842000511827322,0.5937603604182315,72.1605,0.2631605293409644,0.006493506493506494,2,1069
Cetitan ex,Destined Rivals,Ultra Rare,Cetitan,1.16,2.57,0.94405,0.14842000511827322,0.768279221285765,34.5648,0.0,0.0029069767441860465,2,411
Whimsicott ex,White Flare,Ultra Rare,Whimsicott,1.15,3.78,1.3309,0.13976194237515863,0.718875281410194,60.4599,0.15038727112044972,0.0036496350364963502,3,362
Copperajah ex,Paldea Evolved,Ultra Rare,Copperajah,1.13,2.56,0.94176,0.12221763272424911,0.7960883786979334,33.555,0.0,0.0025575447570332483,2,1132
Spidops ex,Scarlet and Violet Base Set,Ultra Rare,Spidops,1.13,2.77,1.01941,0.12221763272424911,0.7449792397124173,35.298,0.0,0.003236245954692557,3,1202
Glimmora ex,Paldean Fates,Shiny Ultra Rare,Glimmora,1.13,5.36,1.67969,0.12221763272424911,0.5951658490851457,44.4008,0.0,0.0064516129032258064,1,901
Iron Treads ex,Scarlet and Violet Base Set,Ultra Rare,Iron Treads,1.12,2.77,1.01941,0.11332868530700327,0.7449792397124173,27.3322,0.0,0.003236245954692557,3,1202
Glimmora ex,Obsidian Flames,Ultra Rare,Glimmora,1.11,2.39,0.87196,0.10436001532424286,0.6288392874345923,44.4008,0.0,0.0055248618784530384,2,1069
Durant ex,Surging Sparks,Ultra Rare,Durant,1.11,4.63,1.53154,0.10436001532424286,0.7470772970092214,60.1252,0.15128614095355536,0.003205128205128205,3,614
Probopass,Perfect Order,Illustration Rare,Probopass,1.09,5.24,1.65706,0.08617769624105241,0.49561303784624744,43.4546,0.0,0.01020408163265306,1,110
Meowscarada ex,Paldea Evolved,Double Rare,Meowscarada,1.08,1.15,0.13553,0.0769610411361284,0.5467108425811176,59.7146,0.10622154302677046,0.008064516129032258,4,1132
Mega Audino ex,Ascended Heroes,Double Rare,Audino,1.07,0.68,-0.38169,0.06765864847381486,0.6405166836238638,55.3761,0.0688696348566051,0.005235602094240838,2,166
N's Zoroark ex,Ascended Heroes,Double Rare,Zoroark,1.06,1.35,0.30095,0.058268908123975824,0.6405166836238638,67.3809,0.22265512852796024,0.005235602094240838,2,166
Slaking ex,Surging Sparks,Ultra Rare,Slaking,1.05,2.53,0.92843,0.04879016416943204,0.7470772970092214,45.3369,0.0,0.003205128205128205,2,614
Hydrapple ex,Prismatic Evolutions,Double Rare,Hydrapple,1.04,0.73,-0.31303,0.03922071315328133,0.5126529326323852,49.1245,0.0,0.009433962264150943,1,544
Wellspring Mask Ogerpon ex,Twilight Masquerade,Double Rare,Ogerpon,1.02,0.79,-0.23901,0.01980262729617973,0.459539046188037,55.8239,0.05352618902189019,0.012048192771084338,13,782
Archaludon ex,Surging Sparks,Ultra Rare,Archaludon,1.02,2.45,0.89713,0.01980262729617973,0.7470772970092214,45.5437,0.0,0.003205128205128205,3,614
Gholdengo ex,Paradox Rift,Double Rare,Gholdengo,1.0,0.82,-0.19268,0.0,0.5536049848239342,52.0353,0.02253504451224306,0.0078125,3,985
Miraidon ex,Obsidian Flames,Double Rare,Miraidon,1.0,1.34,0.29173,0.0,0.5937603604182315,42.6149,0.0,0.006493506493506494,1,1069
Revavroom ex,Obsidian Flames,Ultra Rare,Revavroom,1.0,2.31,0.83621,0.0,0.6288392874345923,38.5177,0.0,0.0055248618784530384,3,1069
Slowking ex,Paldea Evolved,Double Rare,Slowking,0.99,0.73,-0.31937,-0.01005033585350145,0.5467108425811176,48.8717,0.0,0.008064516129032258,2,1132
Garchomp ex,Paradox Rift,Double Rare,Garchomp,0.98,2.21,0.79381,-0.020202707317519466,0.5536049848239342,70.9731,0.2322162541442171,0.0078125,4,985
Decidueye ex,Obsidian Flames,Double Rare,Decidueye,0.98,2.7,0.99461,-0.020202707317519466,0.5937603604182315,62.8154,0.15218553045807603,0.006493506493506494,1,1069
Dudunsparce ex,Journey Together,Double Rare,Dudunsparce Two Segment,0.96,0.8,-0.21919,-0.040821994520255166,0.4488135456452207,42.5193,0.0,0.012658227848101266,2,474
Volcanion ex,Journey Together,Ultra Rare,Volcanion,0.96,2.17,0.77316,-0.040821994520255166,0.6126546408629314,37.4889,0.0,0.005952380952380952,3,474
Chien-Pao ex,Paldea Evolved,Double Rare,Chien Pao,0.96,0.69,-0.37396,-0.040821994520255166,0.5467108425811176,47.2459,0.0,0.008064516129032258,4,1132
Cinderace ex,Stellar Crown,Double Rare,Cinderace,0.96,1.83,0.60234,-0.040821994520255166,0.5126529326323852,62.2793,0.12590038311345694,0.009433962264150943,2,670
Eiscue ex,Obsidian Flames,Double Rare,Eiscue Ice,0.96,1.25,0.22023,-0.040821994520255166,0.5937603604182315,49.4969,0.0,0.006493506493506494,3,1069
Jellicent ex,White Flare,Ultra Rare,Jellicent Male,0.95,2.0,0.69368,-0.05129329438755058,0.718875281410194,38.1409,0.0,0.0036496350364963502,3,362
Hydreigon ex,Surging Sparks,Double Rare,Hydreigon,0.95,1.3,0.26397,-0.05129329438755058,0.5126529326323852,61.883,0.1218370959694127,0.009433962264150943,3,614
Mamoswine ex,Journey Together,Ultra Rare,Mamoswine,0.94,2.45,0.89612,-0.06187540371808753,0.6126546408629314,51.6235,0.019892896188819384,0.005952380952380952,2,474
Mega Kangaskhan ex,Mega Evolution,Double Rare,Kangaskhan,0.94,0.4,-0.91684,-0.06187540371808753,0.3406206186877936,45.7817,0.0,0.020833333333333332,3,292
Lucario ex,Stellar Crown,Double Rare,Lucario,0.93,3.7,1.30711,-0.07257069283483537,0.5126529326323852,75.572,0.2621912158655071,0.009433962264150943,1,670
Mega Lucario ex,Ascended Heroes,Double Rare,Lucario,0.93,2.21,0.7924,-0.07257069283483537,0.6405166836238638,75.572,0.32758585267258894,0.005235602094240838,1,166
Houndstone ex,Obsidian Flames,Double Rare,Houndstone,0.93,1.34,0.29173,-0.07257069283483537,0.5937603604182315,33.555,0.0,0.006493506493506494,1,1069
Team Rocket's Kangaskhan ex,Ascended Heroes,Double Rare,Kangaskhan,0.92,0.52,-0.66173,-0.08338160893905101,0.6405166836238638,45.7817,0.0,0.005235602094240838,1,166
Sinistcha ex,Twilight Masquerade,Double Rare,Sinistcha,0.92,0.65,-0.42918,-0.08338160893905101,0.459539046188037,40.7875,0.0,0.012048192771084338,3,782
Scovillain ex,Surging Sparks,Ultra Rare,Scovillain,0.92,2.53,0.92843,-0.08338160893905101,0.7470772970092214,41.0695,0.0,0.003205128205128205,2,614
Victini ex,Obsidian Flames,Double Rare,Victini,0.91,2.68,0.98443,-0.09431067947124129,0.5937603604182315,62.6298,0.14998149200020364,0.006493506493506494,1,1069
Lycanroc ex,Paldea Evolved,Double Rare,Lycanroc Midday,0.88,1.12,0.10936,-0.12783337150988489,0.5467108425811176,58.1747,0.08938394249695725,0.008064516129032258,2,1132
Mega Scrafty ex,Ascended Heroes,Double Rare,Scrafty,0.88,0.73,-0.31357,-0.12783337150988489,0.6405166836238638,57.0256,0.09000028024935632,0.005235602094240838,3,166
Mega Eelektross ex,Ascended Heroes,Double Rare,Eelektross,0.88,0.61,-0.49219,-0.12783337150988489,0.6405166836238638,53.8844,0.04976046011737073,0.005235602094240838,3,166
Armarouge ex,Paradox Rift,Double Rare,Armarouge,0.86,0.76,-0.27483,-0.15082288973458366,0.5536049848239342,46.7547,0.0,0.0078125,2,985
Toxtricity ex,Paradox Rift,Double Rare,Toxtricity Amped,0.86,1.42,0.35267,-0.15082288973458366,0.5536049848239342,61.7283,0.1298569068702109,0.0078125,2,985
Cynthia's Garchomp ex,Ascended Heroes,Double Rare,Garchomp,0.85,1.7,0.53089,-0.16251892949777494,0.6405166836238638,70.9731,0.2686724091462332,0.005235602094240838,1,166
Genesect ex,Black Bolt,Double Rare,Genesect,0.83,0.43,-0.84537,-0.18632957819149348,0.37793742783624573,50.3035,0.002294080186966009,0.017543859649122806,3,362
Mega Hawlucha ex,Ascended Heroes,Double Rare,Hawlucha,0.83,0.76,-0.27962,-0.18632957819149348,0.6405166836238638,57.6225,0.09764676841845808,0.005235602094240838,3,166
Koraidon ex,Obsidian Flames,Double Rare,Koraidon,0.83,1.34,0.29173,-0.18632957819149348,0.5937603604182315,46.4507,0.0,0.006493506493506494,1,1069
Greedent ex,Obsidian Flames,Double Rare,Greedent,0.83,1.34,0.29173,-0.18632957819149348,0.5937603604182315,43.9704,0.0,0.006493506493506494,1,1069
Alcremie ex,Journey Together,Double Rare,Alcremie,0.82,1.25,0.22422,-0.19845093872383832,0.4488135456452207,58.5371,0.0766313224105563,0.012658227848101266,1,474
Mamoswine ex,Journey Together,Double Rare,Mamoswine,0.82,0.87,-0.14091,-0.19845093872383832,0.4488135456452207,51.6235,0.014572975827100315,0.012658227848101266,2,474
Excadrill ex,Black Bolt,Ultra Rare,Excadrill,0.81,2.54,0.93371,-0.21072103131565253,0.718875281410194,54.5943,0.06605457410765704,0.0036496350364963502,3,362
Blissey ex,Twilight Masquerade,Double Rare,Blissey,0.8,0.66,-0.42036,-0.2231435513142097,0.459539046188037,45.2255,0.0,0.012048192771084338,2,782
Altaria ex,Paradox Rift,Double Rare,Altaria,0.79,1.51,0.41047,-0.23572233352106983,0.5536049848239342,63.3084,0.14735193160061688,0.0078125,3,985
Erika's Vileplume ex,Ascended Heroes,Double Rare,Vileplume,0.79,0.59,-0.52582,-0.23572233352106983,0.6405166836238638,52.3901,0.030617978510587895,0.005235602094240838,1,166
Vespiquen ex,Obsidian Flames,Double Rare,Vespiquen,0.79,1.29,0.25598,-0.23572233352106983,0.5937603604182315,41.343,0.0,0.006493506493506494,2,1069
Galvantula ex,Stellar Crown,Double Rare,Galvantula,0.78,1.34,0.29567,-0.2484613592984996,0.5126529326323852,56.8411,0.07014219954862817,0.009433962264150943,3,670
Hoopa ex,Paradox Rift,Double Rare,Hoopa,0.78,0.99,-0.01377,-0.2484613592984996,0.5536049848239342,54.8793,0.05402409604902844,0.0078125,2,985
Incineroar ex,Temporal Forces,Double Rare,Incineroar,0.78,1.07,0.07171,-0.2484613592984996,0.4746950033224564,58.4995,0.08069340361478433,0.011235955056179775,2,845
Mega Gardevoir ex,Mega Evolution,Double Rare,Gardevoir,0.78,0.95,-0.05539,-0.2484613592984996,0.3406206186877936,70.8255,0.14187189388965293,0.020833333333333332,4,292
Melmetal ex,Obsidian Flames,Double Rare,Melmetal,0.78,1.34,0.29173,-0.2484613592984996,0.5937603604182315,48.0515,0.0,0.006493506493506494,1,1069
Wo-Chien ex,Paldea Evolved,Double Rare,Wo Chien,0.77,0.71,-0.34666,-0.2613647641344075,0.5467108425811176,36.2966,0.0,0.008064516129032258,3,1132
Koraidon ex,Ascended Heroes,Double Rare,Koraidon,0.77,0.52,-0.66173,-0.2613647641344075,0.6405166836238638,46.4507,0.0,0.005235602094240838,1,166
Mega Emboar ex,Ascended Heroes,Double Rare,Emboar,0.77,0.56,-0.57803,-0.2613647641344075,0.6405166836238638,51.9233,0.024638114752275515,0.005235602094240838,2,166
Cinderace ex,Ascended Heroes,Double Rare,Cinderace,0.77,1.04,0.03652,-0.2613647641344075,0.6405166836238638,62.2793,0.1573019302644502,0.005235602094240838,1,166
Lucario ex,Prismatic Evolutions,Double Rare,Lucario,0.77,2.65,0.97557,-0.2613647641344075,0.5126529326323852,75.572,0.2621912158655071,0.009433962264150943,1,544
Tyranitar ex,Prismatic Evolutions,Double Rare,Tyranitar,0.77,1.6,0.47083,-0.2613647641344075,0.5126529326323852,65.5556,0.15949247917712658,0.009433962264150943,1,544
Iron Leaves ex,Temporal Forces,Double Rare,Iron Leaves,0.77,0.67,-0.3998,-0.2613647641344075,0.4746950033224564,27.2031,0.0,0.011235955056179775,4,845
Steven's Metagross ex,Destined Rivals,Double Rare,Metagross,0.77,1.45,0.37213,-0.2613647641344075,0.46724922562178384,66.3634,0.15291571957078992,0.011627906976744186,1,411
Tatsugiri ex,Surging Sparks,Double Rare,Tatsugiri Curly,0.77,0.73,-0.30797,-0.2613647641344075,0.5126529326323852,49.8971,0.0,0.009433962264150943,2,614
Reshiram ex,Journey Together,Double Rare,Reshiram,0.76,1.33,0.28541,-0.2744368457017603,0.4488135456452207,60.4651,0.09393757273063598,0.012658227848101266,2,474
Iron Hands ex,Paradox Rift,Double Rare,Iron Hands,0.76,0.74,-0.30157,-0.2744368457017603,0.5536049848239342,29.9471,0.0,0.0078125,3,985
Scizor ex,Temporal Forces,Double Rare,Scizor,0.76,1.63,0.48949,-0.2744368457017603,0.4746950033224564,67.0596,0.16196213757359557,0.011235955056179775,2,845
Klawf ex,Obsidian Flames,Double Rare,Klawf,0.76,1.34,0.29173,-0.2744368457017603,0.5937603604182315,35.3788,0.0,0.006493506493506494,1,1069
Flygon ex,Surging Sparks,Double Rare,Flygon,0.76,1.86,0.61851,-0.2744368457017603,0.5126529326323852,68.2501,0.1871193457166859,0.009433962264150943,2,614
Salamence ex,Journey Together,Double Rare,Salamence,0.75,1.18,0.16897,-0.2876820724517809,0.4488135456452207,58.7091,0.07817524100757582,0.012658227848101266,3,474
Orthworm ex,Stellar Crown,Double Rare,Orthworm,0.75,0.98,-0.02002,-0.2876820724517809,0.5126529326323852,39.989,0.0,0.009433962264150943,2,670
Azumarill ex,Ascended Heroes,Double Rare,Marill,0.75,0.58,-0.53773,-0.2876820724517809,0.6405166836238638,52.632,0.033716798225960166,0.005235602094240838,2,166
Cornerstone Mask Ogerpon ex,Prismatic Evolutions,Double Rare,Ogerpon,0.75,0.87,-0.14154,-0.2876820724517809,0.5126529326323852,55.8239,0.05971278828715498,0.009433962264150943,9,544
Terapagos ex,Prismatic Evolutions,Double Rare,Terapagos,0.75,0.71,-0.34352,-0.2876820724517809,0.5126529326323852,42.2901,0.0,0.009433962264150943,3,544
Farigiraf ex,Temporal Forces,Double Rare,Farigiraf,0.75,0.71,-0.34312,-0.2876820724517809,0.4746950033224564,41.2528,0.0,0.011235955056179775,2,845
Gardevoir ex,Paldean Fates,Double Rare,Gardevoir,0.75,0.78,-0.246,-0.2876820724517809,0.39967027472679084,70.8255,0.1664666661264557,0.015873015873015872,3,901
